Mfg#,Upc#,Case,GTIN  ,Description,Uom,Pack,Size,Category,Customer Price,Qty Available
51000,00587,09502,051000005878,Campbell's Chunky Bean With Ham Soup                             ,CS,12,19 OZ       ,Soup/Sauces/Canned Meals/Meats,$28.56,488
51000,01031,01031,051000010315,CAMP CRM OF CHKN (R/W)                                           ,CS,48,10.5 OZ     ,Grocery- other                ,$58.95,634
51000,01047,15875,151000010473,Campbell's Condensed Beef Consomme Soup                          ,CS,12,10.5 OZ     ,Soup/Sauces/Canned Meals/Meats,$17.66,560
51000,01151,17966,051000011510,Campbell's Condensed Vegetarian Vegetable Soup                   ,CS,12,10.50 OZ    ,Soup/Sauces/Canned Meals/Meats,$17.81,200
51000,01214,18693,051000012142,Prego Chunky Tom and Onion Spaghetti Sauce                       ,CS,12,24 OZ       ,Soup/Sauces/Canned Meals/Meats,$27.11,1245
51000,01251,01251,051000012517,Campbell's Condensed Chicken Noodle Soup                         ,CS,48,10.75 OZ    ,Soup/Sauces/Canned Meals/Meats,$55.72,1129
51000,01251,01251,051000012517,CAMP CHICKEN NOODLE (R/W)                                        ,CS,48,10.75 OZ    ,Soup/Sauces/Canned Meals/Meats,$55.72,479
51000,01347,14800,051000013477,Campbell's Condensed Broccoli Cheese Soup                        ,CS,12,10.50 OZ    ,Soup/Sauces/Canned Meals/Meats,$17.81,53
51000,01527,15874,051000015273,Campbell's Cream of Chicken Mushroom                             ,CS,12,10.50 OZ    ,Soup/Sauces/Canned Meals/Meats,$17.81,340
51000,01541,24613,051000015419,Campbell's Condensed Chicken with Stars Soup                     ,CS,12,10.5 OZ     ,Soup/Sauces/Canned Meals/Meats,$17.81,40
51000,02379,02379,051000023797,Swanson Premium White Chicken Breast                             ,CS,24,4.5 OZ      ,Soup/Sauces/Canned Meals/Meats,$42.54,812
51000,02549,18716,051000025494,Prego Italian Sauce Traditional                                  ,CS,12,24 OZ       ,Soup/Sauces/Canned Meals/Meats,$28.11,1758
51000,02794,18695,051000027948,Prego Italian Sauce With Meat                                    ,CS,12,24 OZ       ,Soup/Sauces/Canned Meals/Meats,$26.62,1642
51000,02796,18697,051000027962,Prego Italian Sauce with Fresh Mushroom                          ,CS,12,24 OZ       ,Soup/Sauces/Canned Meals/Meats,$27.77,2103
51000,02799,18708,051000027993,Prego Italian Sauce Marinara                                     ,CS,12,23 OZ       ,Soup/Sauces/Canned Meals/Meats,$26.87,1370
51000,03813,03813,051000038135,Campbell's Chunky Chicken Corn Chowder                           ,CS,12,18.8 OZ     ,Soup/Sauces/Canned Meals/Meats,$30.10,688
51000,03885,03885,051000038852,Campbell's Chunky Classic Chicken Noodle Soup                    ,CS,12,18.6 OZ     ,Soup/Sauces/Canned Meals/Meats,$26.58,2058
51000,05043,18699,051000050434,Prego Italian Sauce Three Cheese                                 ,CS,12,24 OZ       ,Soup/Sauces/Canned Meals/Meats,$28.11,979
51000,05044,18691,051000050441,Prego Italian Sauce Chunky Garden Combo                          ,CS,12,23.75 OZ    ,Soup/Sauces/Canned Meals/Meats,$27.28,1040
51000,06959,06959,051000069597,Campbell's Chunky Chicken/Broccoli/Cheese w/ Potato              ,CS,12,18.8 OZ     ,Soup/Sauces/Canned Meals/Meats,$28.11,450
51000,09324,18715,051000093240,Prego Italian Sauce Tomato Basil Garlic                          ,CS,12,24 OZ       ,Soup/Sauces/Canned Meals/Meats,$27.28,664
51000,10546,18714,051000105462,Prego Italian Sauce Roasted Garlic Parmesan                      ,CS,12,24 OZ       ,Soup/Sauces/Canned Meals/Meats,$28.11,750
51000,12804,12804,051000128041,Campbell's Chunky Baked Potato with Cheddar and Bacon            ,CS,12,18.8 OZ     ,Soup/Sauces/Canned Meals/Meats,$26.83,53
51000,12910,18713,051000129109,Prego Italian Sauce Roasted Garliic and Herb                     ,CS,12,24 OZ       ,Soup/Sauces/Canned Meals/Meats,$26.54,1075
51000,12911,18707,051000129116,Prego Meat Sauce Italian Garlic and Sausage                      ,CS,12,23.5 OZ     ,Soup/Sauces/Canned Meals/Meats,$27.28,572
51000,13281,18709,051000132819,PREGO MINI MTBALL                                                ,CS,12,24 OZ       ,Grocery- other                ,$27.61,208
51000,14292,14292,051000142924,Campbell's Chunky Savory Pot Roast                               ,CS,12,18.8 OZ     ,Soup/Sauces/Canned Meals/Meats,$26.58,51
51000,14293,14293,051000142931,Campbell's Chunky Creamy Chicken and Dumplings                   ,CS,12,18.8 OZ     ,Soup/Sauces/Canned Meals/Meats,$26.58,470
51000,15007,15007,051000150073,Campbell's Chunky Grilled Chicken and Sausage Gumbo              ,CS,12,18.8 OZ     ,Soup/Sauces/Canned Meals/Meats,$26.58,281
51000,16776,16776,051000167767,Campbell's Chunky Soup Healthy Request Vegetable beef            ,CS,12,18.8 OZ     ,Soup/Sauces/Canned Meals/Meats,$26.58,50
51000,16777,16777,051000167774,Campbell's Healthy Request Soup Clam Chowder                     ,CS,12,18.8 OZ     ,Soup/Sauces/Canned Meals/Meats,$28.05,300
51000,19759,19759,051000197597,Prego Italian Homestyle Alfredo Sauce                            ,CS,6,14.5 OZ     ,Soup/Sauces/Canned Meals/Meats,$13.78,984
51000,19856,21498,051000198563,PREGO SC CREAMY VODKA                                            ,CS,6,24 OZ       ,Grocery- other                ,$13.78,88
51000,21165,21165,051000211651,Campbell's Chunky Soup Chicken Pot Pie                           ,CS,12,18.8 OZ     ,Soup/Sauces/Canned Meals/Meats,$28.11,644
51000,23314,23314,051000233141,SPAGHETTIO'S MEATBALLS                                           ,CS,24,15.6 OZ     ,Soup/Sauces/Canned Meals/Meats,$28.37,1525
51000,24651,24651,051000246516,CAMP MINESTRONE                                                  ,CS,12,10.50 OZ    ,Grocery- other                ,$17.81,160
51000,27015,27015,051000270153,PREGO FRESH MUSHROOM                                             ,CS,6,45 OZ       ,Grocery- other                ,$18.61,400
51099,00419,00419,051099004196,CAROLINA RED  NS BBW                                             ,CS,6,18 OZ       ,Grocery- other                ,$15.82,101
51099,00420,00420,051099004202,CAROLINA GOLD NS BBQ SAUCE                                       ,CS,6,18 OZ       ,Grocery- other                ,$15.82,97
51131,56655,56655,051131566552,NEXCARE PAPER FIRST TAPE                                         ,CS,24,1 CT        ,Grocery- other                ,$81.59,5
51131,91382,21273,051131913820,NEXCARE CLEAR FLEX TAPE                                          ,CS,24,2 CT        ,Grocery- other                ,$48.76,13
51141,34693,34693,051141346939,3M COMMAND MINI HOOKS                                            ,CS,36,6 CT        ,Grocery- other                ,$68.16,76
51500,00675,00675,051500006757,Smucker's Apricot Preserves                                      ,CS,12,18 OZ       ,Peanut Btr/Jam/Jelly/Spreads  ,$37.81,543
51500,00679,00679,051500006795,Smucker's Orange Marmalade                                       ,CS,12,18 OZ       ,Peanut Btr/Jam/Jelly/Spreads  ,$30.70,7
51500,00680,00680,051500006801,Smucker's Peach Preserves                                        ,CS,12,18 OZ       ,Peanut Btr/Jam/Jelly/Spreads  ,$29.69,1101
51500,01228,01228,051500012284,Smucker's Seedless Red Raspberry Jam                             ,CS,12,18 OZ       ,Peanut Btr/Jam/Jelly/Spreads  ,$37.81,1
51500,01229,01229,051500012291,Smucker's Seedless Strawberry Jam                                ,CS,12,18 OZ       ,Peanut Btr/Jam/Jelly/Spreads  ,$32.59,1
51500,01669,10861,051500016695,Smucker's Low Sugar Strawberry Spread                            ,CS,8,15.5 OZ     ,Peanut Btr/Jam/Jelly/Spreads  ,$21.46,284
51500,02215,02215,051500022153,Smucker's Strawberry Jelly                                       ,CS,12,12 OZ       ,Peanut Btr/Jam/Jelly/Spreads  ,$25.07,153
51500,02500,24358,051500025000,Smucker's Magic Shell Chocolate Topping                          ,CS,8,7.25 OZ     ,Baking Sup/Mixes/Frstg/Syryp  ,$12.54,3
51500,05711,05711,051500057117,Smuckers Squeeze Grape Jelly                                     ,CS,12,20 OZ       ,Peanut Btr/Jam/Jelly/Spreads  ,$23.48,2
51500,24234,24234,051500242346,Crisco Regular Shortening                                        ,CS,12,3 LB        ,Spice/Condmnt/Drsng/Gravy/Oil ,$57.18,650
51500,25516,25516,051500255162,Jif Creamy Peanut Butter                                         ,CS,12,16 OZ       ,Peanut Btr/Jam/Jelly/Spreads  ,$25.87,5
51500,55011,55011,051500550113,Crisco Coconut Oil Organic                                       ,CS,6,27 OZ       ,Spice/Condmnt/Drsng/Gravy/Oil ,$30.58,166
51700,36930,75713,051700369300,Finish Jet Dry Rinse Agent                                       ,CS,8,8.45OZ      ,Household cleaning supplies   ,$23.16,2797
51700,75708,75708,051700757084,Finish Dishwasher Detergent Lemon Fresh Gel                      ,CS,6,75 OZ       ,Household cleaning supplies   ,$22.81,84
51700,78826,78826,051700788262,Finish Jet Dry Dishwasher Rinse Agent                            ,CS,6,16 OZ       ,Household cleaning supplies   ,$33.50,569
51700,87103,87103,051700871032,LIME-A-WAY LIQUID TRIGGER                                        ,CS,6,22 OZ       ,Household cleaning supplies   ,$17.07,177
51700,88876,88876,051700888764,FINISH JET DRY AGENT                                             ,CS,6,23 OZ       ,Grocery- other                ,$41.40,58
51770,00662,00662,851770006620,ORGAIN PROT POWD PB                                              ,CS,12,2.03 LB     ,Grocery- other                ,$228.85,8
52100,00253,00253,052100002538,McCormick Ground Mustard                                         ,CS,72,.85 OZ      ,Spice/Condmnt/Drsng/Gravy/Oil ,$158.82,20
52100,00386,00386,052100003863,MC GROUND SAGE            12/6                                   ,CS,72,.6 OZ       ,Grocery- other                ,$283.90,14
52100,00438,00438,052100004389,MC GROUND CINNAMON        12/6                                   ,CS,72, 2.37 OZ    ,Grocery- other                ,$125.53,91
52100,00442,00442,052100004426,McCormick Cinnamon Sticks                                        ,CS,72,.75 OZ      ,Spice/Condmnt/Drsng/Gravy/Oil ,$226.88,350
52100,00446,00446,052100004464,MC GROUND MUSTARD         12/6                                   ,CS,72,1.75 OZ     ,Grocery- other                ,$167.78,19
52100,00448,00448,052100004488,MC PAPRIKA                12/6                                   ,CS,72,2.12 OZ     ,Grocery- other                ,$126.76,417
52100,00596,00596,052100005966,MC MINCED GARLIC          12/6                                   ,CS,72, 3.00 OZ    ,Grocery- other                ,$150.64,49
52100,00626,00626,052100006260,MC GARLIC POWDER          12/6                                   ,CS,72, 3.12 OZ    ,Grocery- other                ,$147.96,522
52100,00647,00647,052100006475,MC ONION POWDER           12/6                                   ,CS,72, 2.62 OZ    ,Grocery- other                ,$129.30,189
52100,01744,01744,052100017440,MC CHILI MILD LESS SODIUM                                        ,CS,12,1.25 OZ     ,Grocery- other                ,$8.96,636
52100,01745,01745,052100017457,MC MEATLOAF LESS SODIUM                                          ,CS,12,1.25 OZ     ,Grocery- other                ,$12.94,224
52100,02872,02872,052100028729,GRMT ORGANIC CINNAMON                                            ,CS,36,1.25 OZ     ,Grocery- other                ,$106.03,3
52100,03780,03780,052100037806,McCormick Chicken Gravy                                          ,CS,24,  .87 OZ    ,Spice/Condmnt/Drsng/Gravy/Oil ,$14.66,1325
52100,03850,03850,052100038506,McCormick Beef Stroganoff                                        ,CS,12,1.50 OZ     ,Spice/Condmnt/Drsng/Gravy/Oil ,$12.37,24
52100,04360,56811,052100043609,McCormick Beef Stew Seasoning                                    ,CS,12, 1.50 OZ    ,Spice/Condmnt/Drsng/Gravy/Oil ,$10.35,340
52100,09140,22554,052100091402,McCormick Italian Spaghetti Sauce Mix                            ,CS,12,1.50 OZ     ,Soup/Sauces/Canned Meals/Meats,$9.93,6
52100,09150,09150,052100091501,McCormick Original Chili Seasoning                               ,CS,24, 1.25 OZ    ,Spice/Condmnt/Drsng/Gravy/Oil ,$14.93,660
52100,09160,09160,052100091600,MC ENCHILADA SAUCE MIX                                           ,CS,12,1.5 OZ      ,Grocery- other                ,$9.54,1199
52100,09550,59987,052100095509,McCormick Meat Loaf Seasoning                                    ,CS,12,1.5 OZ      ,Spice/Condmnt/Drsng/Gravy/Oil ,$12.98,2601
52100,09650,66856,052100096506,McCormick Pork Gravy Mix                                         ,CS,12,.87 OZ      ,Spice/Condmnt/Drsng/Gravy/Oil ,$11.34,720
52100,09860,09860,052100098609,McCormick Brown Gravy Mix                                        ,CS,24,.87 OZ      ,Spice/Condmnt/Drsng/Gravy/Oil ,$13.49,66
52100,09880,09880,052100098807,McCormick Onion Gravy Mix                                        ,CS,12,.87 OZ      ,Ehtnic foods                  ,$10.68,1200
52100,94269,94269,052100942698,MC CHILI SEAS 30% LS SOD                                         ,CS,12,1.25 OZ     ,Grocery- other                ,$10.21,1180
52729,01124,01124,052729011249,PET EVAP MILK                                                    ,CS,24,12 OZ       ,Baking Sup/Mixes/Frstg/Syryp  ,$30.85,1417
52729,10113,10113,652729101133,Borden Eagle Brand Sweetened Condensed Milk                      ,CS,24,14 OZ       ,Baking Sup/Mixes/Frstg/Syryp  ,$49.50,18
53656,70120,70150,753656701202,THINK THIN CREAMY PNT BUTTER                                     ,CS,120,12/10CT     ,Snacks/ Energy bars           ,$178.57,148
53656,70127,70154,753656701271,THINK THIN BRN CR BAR                                            ,CS,120,12/10CT     ,Snacks/ Energy bars           ,$178.57,285
